# seed=(1, 2) mean=(250, 20) standard_deviation=(50, 15) number_of_processes=1000
------------------------------------------------------------
Average waiting time : 125764.349
Average turn around time : 126015.815
------------------------------------------------------------
Process 0 | Waiting Time 0 | Burst Time 255 | Arrival Time 0 | Turn Around Time 255
Process 61 | Waiting Time 15686 | Burst Time 252 | Arrival Time 2 | Turn Around Time 15938
Process 62 | Waiting Time 15938 | Burst Time 176 | Arrival Time 2 | Turn Around Time 16114
Process 63 | Waiting Time 16114 | Burst Time 278 | Arrival Time 2 | Turn Around Time 16392
Process 64 | Waiting Time 16392 | Burst Time 257 | Arrival Time 2 | Turn Around Time 16649
Process 65 | Waiting Time 16649 | Burst Time 267 | Arrival Time 2 | Turn Around Time 16916
Process 66 | Waiting Time 16916 | Burst Time 272 | Arrival Time 2 | Turn Around Time 17188
Process 67 | Waiting Time 17188 | Burst Time 177 | Arrival Time 2 | Turn Around Time 17365
Process 68 | Waiting Time 17364 | Burst Time 230 | Arrival Time 3 | Turn Around Time 17594
Process 69 | Waiting Time 17594 | Burst Time 265 | Arrival Time 3 | Turn Around Time 17859
Process 70 | Waiting Time 17859 | Burst Time 270 | Arrival Time 3 | Turn Around Time 18129
Process 71 | Waiting Time 18129 | Burst Time 293 | Arrival Time 3 | Turn Around Time 18422
Process 72 | Waiting Time 18422 | Burst Time 161 | Arrival Time 3 | Turn Around Time 18583
Process 73 | Waiting Time 18583 | Burst Time 287 | Arrival Time 3 | Turn Around Time 18870
Process 74 | Waiting Time 18870 | Burst Time 215 | Arrival Time 3 | Turn Around Time 19085
Process 75 | Waiting Time 19085 | Burst Time 208 | Arrival Time 3 | Turn Around Time 19293
Process 76 | Waiting Time 19293 | Burst Time 203 | Arrival Time 3 | Turn Around Time 19496
Process 77 | Waiting Time 19496 | Burst Time 265 | Arrival Time 3 | Turn Around Time 19761
Process 78 | Waiting Time 19761 | Burst Time 301 | Arrival Time 3 | Turn Around Time 20062
Process 79 | Waiting Time 20062 | Burst Time 300 | Arrival Time 3 | Turn Around Time 20362
Process 80 | Waiting Time 20362 | Burst Time 208 | Arrival Time 3 | Turn Around Time 20570
Process 81 | Waiting Time 20570 | Burst Time 237 | Arrival Time 3 | Turn Around Time 20807
Process 82 | Waiting Time 20807 | Burst Time 209 | Arrival Time 3 | Turn Around Time 21016
Process 83 | Waiting Time 21016 | Burst Time 266 | Arrival Time 3 | Turn Around Time 21282
Process 84 | Waiting Time 21282 | Burst Time 317 | Arrival Time 3 | Turn Around Time 21599
Process 85 | Waiting Time 21599 | Burst Time 272 | Arrival Time 3 | Turn Around Time 21871
Process 86 | Waiting Time 21871 | Burst Time 189 | Arrival Time 3 | Turn Around Time 22060
Process 87 | Waiting Time 22060 | Burst Time 327 | Arrival Time 3 | Turn Around Time 22387
Process 88 | Waiting Time 22387 | Burst Time 307 | Arrival Time 3 | Turn Around Time 22694
Process 89 | Waiting Time 22694 | Burst Time 302 | Arrival Time 3 | Turn Around Time 22996
Process 90 | Waiting Time 22996 | Burst Time 254 | Arrival Time 3 | Turn Around Time 23250
Process 91 | Waiting Time 23250 | Burst Time 222 | Arrival Time 3 | Turn Around Time 23472
Process 92 | Waiting Time 23472 | Burst Time 261 | Arrival Time 3 | Turn Around Time 23733
Process 93 | Waiting Time 23733 | Burst Time 238 | Arrival Time 3 | Turn Around Time 23971
Process 94 | Waiting Time 23970 | Burst Time 265 | Arrival Time 4 | Turn Around Time 24235
Process 95 | Waiting Time 24235 | Burst Time 248 | Arrival Time 4 | Turn Around Time 24483
Process 96 | Waiting Time 24483 | Burst Time 188 | Arrival Time 4 | Turn Around Time 24671
Process 97 | Waiting Time 24671 | Burst Time 194 | Arrival Time 4 | Turn Around Time 24865
Process 98 | Waiting Time 24865 | Burst Time 243 | Arrival Time 4 | Turn Around Time 25108
Process 99 | Waiting Time 25108 | Burst Time 310 | Arrival Time 4 | Turn Around Time 25418
Process 100 | Waiting Time 25418 | Burst Time 291 | Arrival Time 4 | Turn Around Time 25709
Process 101 | Waiting Time 25709 | Burst Time 258 | Arrival Time 4 | Turn Around Time 25967
Process 102 | Waiting Time 25967 | Burst Time 265 | Arrival Time 4 | Turn Around Time 26232
Process 103 | Waiting Time 26232 | Burst Time 319 | Arrival Time 4 | Turn Around Time 26551
Process 104 | Waiting Time 26551 | Burst Time 223 | Arrival Time 4 | Turn Around Time 26774
Process 105 | Waiting Time 26774 | Burst Time 330 | Arrival Time 4 | Turn Around Time 27104
Process 106 | Waiting Time 27104 | Burst Time 252 | Arrival Time 4 | Turn Around Time 27356
Process 107 | Waiting Time 27356 | Burst Time 273 | Arrival Time 4 | Turn Around Time 27629
Process 108 | Waiting Time 27629 | Burst Time 272 | Arrival Time 4 | Turn Around Time 27901
Process 109 | Waiting Time 27901 | Burst Time 224 | Arrival Time 4 | Turn Around Time 28125
Process 110 | Waiting Time 28125 | Burst Time 238 | Arrival Time 4 | Turn Around Time 28363
Process 111 | Waiting Time 28363 | Burst Time 275 | Arrival Time 4 | Turn Around Time 28638
Process 112 | Waiting Time 28638 | Burst Time 229 | Arrival Time 4 | Turn Around Time 28867
Process 113 | Waiting Time 28867 | Burst Time 219 | Arrival Time 4 | Turn Around Time 29086
Process 114 | Waiting Time 29086 | Burst Time 219 | Arrival Time 4 | Turn Around Time 29305
Process 115 | Waiting Time 29305 | Burst Time 220 | Arrival Time 4 | Turn Around Time 29525
Process 116 | Waiting Time 29525 | Burst Time 215 | Arrival Time 4 | Turn Around Time 29740
Process 117 | Waiting Time 29740 | Burst Time 280 | Arrival Time 4 | Turn Around Time 30020
Process 118 | Waiting Time 30020 | Burst Time 213 | Arrival Time 4 | Turn Around Time 30233
Process 119 | Waiting Time 30233 | Burst Time 97 | Arrival Time 4 | Turn Around Time 30330
Process 120 | Waiting Time 30329 | Burst Time 275 | Arrival Time 5 | Turn Around Time 30604
Process 121 | Waiting Time 30604 | Burst Time 266 | Arrival Time 5 | Turn Around Time 30870
Process 122 | Waiting Time 30870 | Burst Time 166 | Arrival Time 5 | Turn Around Time 31036
Process 123 | Waiting Time 31036 | Burst Time 263 | Arrival Time 5 | Turn Around Time 31299
Process 124 | Waiting Time 31299 | Burst Time 291 | Arrival Time 5 | Turn Around Time 31590
Process 125 | Waiting Time 31590 | Burst Time 247 | Arrival Time 5 | Turn Around Time 31837
Process 126 | Waiting Time 31837 | Burst Time 191 | Arrival Time 5 | Turn Around Time 32028
Process 127 | Waiting Time 32028 | Burst Time 286 | Arrival Time 5 | Turn Around Time 32314
Process 128 | Waiting Time 32314 | Burst Time 194 | Arrival Time 5 | Turn Around Time 32508
Process 129 | Waiting Time 32508 | Burst Time 211 | Arrival Time 5 | Turn Around Time 32719
Process 130 | Waiting Time 32719 | Burst Time 221 | Arrival Time 5 | Turn Around Time 32940
Process 131 | Waiting Time 32940 | Burst Time 209 | Arrival Time 5 | Turn Around Time 33149
Process 132 | Waiting Time 33149 | Burst Time 198 | Arrival Time 5 | Turn Around Time 33347
Process 133 | Waiting Time 33347 | Burst Time 190 | Arrival Time 5 | Turn Around Time 33537
Process 134 | Waiting Time 33537 | Burst Time 345 | Arrival Time 5 | Turn Around Time 33882
Process 135 | Waiting Time 33882 | Burst Time 251 | Arrival Time 5 | Turn Around Time 34133
Process 136 | Waiting Time 34133 | Burst Time 286 | Arrival Time 5 | Turn Around Time 34419
Process 137 | Waiting Time 34419 | Burst Time 275 | Arrival Time 5 | Turn Around Time 34694
Process 138 | Waiting Time 34694 | Burst Time 342 | Arrival Time 5 | Turn Around Time 35036
Process 139 | Waiting Time 35036 | Burst Time 208 | Arrival Time 5 | Turn Around Time 35244
Process 140 | Waiting Time 35244 | Burst Time 164 | Arrival Time 5 | Turn Around Time 35408
Process 141 | Waiting Time 35408 | Burst Time 267 | Arrival Time 5 | Turn Around Time 35675
Process 142 | Waiting Time 35675 | Burst Time 318 | Arrival Time 5 | Turn Around Time 35993
Process 143 | Waiting Time 35993 | Burst Time 238 | Arrival Time 5 | Turn Around Time 36231
Process 144 | Waiting Time 36231 | Burst Time 227 | Arrival Time 5 | Turn Around Time 36458
Process 145 | Waiting Time 36458 | Burst Time 340 | Arrival Time 5 | Turn Around Time 36798
Process 146 | Waiting Time 36797 | Burst Time 293 | Arrival Time 6 | Turn Around Time 37090
Process 147 | Waiting Time 37090 | Burst Time 237 | Arrival Time 6 | Turn Around Time 37327
Process 148 | Waiting Time 37327 | Burst Time 194 | Arrival Time 6 | Turn Around Time 37521
Process 149 | Waiting Time 37521 | Burst Time 271 | Arrival Time 6 | Turn Around Time 37792
Process 150 | Waiting Time 37792 | Burst Time 292 | Arrival Time 6 | Turn Around Time 38084
Process 151 | Waiting Time 38084 | Burst Time 169 | Arrival Time 6 | Turn Around Time 38253
Process 152 | Waiting Time 38253 | Burst Time 293 | Arrival Time 6 | Turn Around Time 38546
Process 153 | Waiting Time 38546 | Burst Time 238 | Arrival Time 6 | Turn Around Time 38784
Process 154 | Waiting Time 38784 | Burst Time 184 | Arrival Time 6 | Turn Around Time 38968
Process 155 | Waiting Time 38968 | Burst Time 229 | Arrival Time 6 | Turn Around Time 39197
Process 156 | Waiting Time 39197 | Burst Time 284 | Arrival Time 6 | Turn Around Time 39481
Process 157 | Waiting Time 39481 | Burst Time 223 | Arrival Time 6 | Turn Around Time 39704
Process 158 | Waiting Time 39704 | Burst Time 256 | Arrival Time 6 | Turn Around Time 39960
Process 159 | Waiting Time 39960 | Burst Time 268 | Arrival Time 6 | Turn Around Time 40228
Process 160 | Waiting Time 40228 | Burst Time 240 | Arrival Time 6 | Turn Around Time 40468
Process 161 | Waiting Time 40468 | Burst Time 319 | Arrival Time 6 | Turn Around Time 40787
Process 162 | Waiting Time 40787 | Burst Time 194 | Arrival Time 6 | Turn Around Time 40981
Process 163 | Waiting Time 40981 | Burst Time 303 | Arrival Time 6 | Turn Around Time 41284
Process 164 | Waiting Time 41284 | Burst Time 200 | Arrival Time 6 | Turn Around Time 41484
Process 165 | Waiting Time 41484 | Burst Time 251 | Arrival Time 6 | Turn Around Time 41735
Process 166 | Waiting Time 41735 | Burst Time 175 | Arrival Time 6 | Turn Around Time 41910
Process 167 | Waiting Time 41910 | Burst Time 293 | Arrival Time 6 | Turn Around Time 42203
Process 168 | Waiting Time 42203 | Burst Time 305 | Arrival Time 6 | Turn Around Time 42508
Process 169 | Waiting Time 42508 | Burst Time 254 | Arrival Time 6 | Turn Around Time 42762
Process 170 | Waiting Time 42762 | Burst Time 285 | Arrival Time 6 | Turn Around Time 43047
Process 171 | Waiting Time 43047 | Burst Time 240 | Arrival Time 6 | Turn Around Time 43287
Process 172 | Waiting Time 43286 | Burst Time 134 | Arrival Time 7 | Turn Around Time 43420
Process 173 | Waiting Time 43420 | Burst Time 261 | Arrival Time 7 | Turn Around Time 43681
Process 174 | Waiting Time 43681 | Burst Time 256 | Arrival Time 7 | Turn Around Time 43937
Process 175 | Waiting Time 43937 | Burst Time 294 | Arrival Time 7 | Turn Around Time 44231
Process 176 | Waiting Time 44231 | Burst Time 233 | Arrival Time 7 | Turn Around Time 44464
Process 177 | Waiting Time 44464 | Burst Time 256 | Arrival Time 7 | Turn Around Time 44720
Process 178 | Waiting Time 44720 | Burst Time 255 | Arrival Time 7 | Turn Around Time 44975
Process 179 | Waiting Time 44975 | Burst Time 289 | Arrival Time 7 | Turn Around Time 45264
Process 180 | Waiting Time 45264 | Burst Time 231 | Arrival Time 7 | Turn Around Time 45495
Process 181 | Waiting Time 45495 | Burst Time 401 | Arrival Time 7 | Turn Around Time 45896
Process 182 | Waiting Time 45896 | Burst Time 306 | Arrival Time 7 | Turn Around Time 46202
Process 183 | Waiting Time 46202 | Burst Time 142 | Arrival Time 7 | Turn Around Time 46344
Process 184 | Waiting Time 46344 | Burst Time 288 | Arrival Time 7 | Turn Around Time 46632
Process 185 | Waiting Time 46632 | Burst Time 259 | Arrival Time 7 | Turn Around Time 46891
Process 186 | Waiting Time 46891 | Burst Time 192 | Arrival Time 7 | Turn Around Time 47083
Process 187 | Waiting Time 47083 | Burst Time 300 | Arrival Time 7 | Turn Around Time 47383
Process 188 | Waiting Time 47383 | Burst Time 268 | Arrival Time 7 | Turn Around Time 47651
Process 189 | Waiting Time 47651 | Burst Time 319 | Arrival Time 7 | Turn Around Time 47970
Process 190 | Waiting Time 47970 | Burst Time 226 | Arrival Time 7 | Turn Around Time 48196
Process 191 | Waiting Time 48196 | Burst Time 224 | Arrival Time 7 | Turn Around Time 48420
Process 192 | Waiting Time 48420 | Burst Time 287 | Arrival Time 7 | Turn Around Time 48707
Process 193 | Waiting Time 48707 | Burst Time 233 | Arrival Time 7 | Turn Around Time 48940
Process 194 | Waiting Time 48939 | Burst Time 252 | Arrival Time 8 | Turn Around Time 49191
Process 195 | Waiting Time 49191 | Burst Time 212 | Arrival Time 8 | Turn Around Time 49403
Process 196 | Waiting Time 49403 | Burst Time 250 | Arrival Time 8 | Turn Around Time 49653
Process 197 | Waiting Time 49653 | Burst Time 208 | Arrival Time 8 | Turn Around Time 49861
Process 198 | Waiting Time 49861 | Burst Time 152 | Arrival Time 8 | Turn Around Time 50013
Process 199 | Waiting Time 50013 | Burst Time 309 | Arrival Time 8 | Turn Around Time 50322
Process 200 | Waiting Time 50322 | Burst Time 244 | Arrival Time 8 | Turn Around Time 50566
Process 201 | Waiting Time 50566 | Burst Time 277 | Arrival Time 8 | Turn Around Time 50843
Process 202 | Waiting Time 50843 | Burst Time 300 | Arrival Time 8 | Turn Around Time 51143
Process 203 | Waiting Time 51143 | Burst Time 282 | Arrival Time 8 | Turn Around Time 51425
Process 204 | Waiting Time 51425 | Burst Time 257 | Arrival Time 8 | Turn Around Time 51682
Process 205 | Waiting Time 51682 | Burst Time 134 | Arrival Time 8 | Turn Around Time 51816
Process 206 | Waiting Time 51816 | Burst Time 250 | Arrival Time 8 | Turn Around Time 52066
Process 207 | Waiting Time 52066 | Burst Time 255 | Arrival Time 8 | Turn Around Time 52321
Process 208 | Waiting Time 52321 | Burst Time 301 | Arrival Time 8 | Turn Around Time 52622
Process 209 | Waiting Time 52622 | Burst Time 200 | Arrival Time 8 | Turn Around Time 52822
Process 210 | Waiting Time 52822 | Burst Time 340 | Arrival Time 8 | Turn Around Time 53162
Process 211 | Waiting Time 53162 | Burst Time 182 | Arrival Time 8 | Turn Around Time 53344
Process 212 | Waiting Time 53343 | Burst Time 306 | Arrival Time 9 | Turn Around Time 53649
Process 213 | Waiting Time 53649 | Burst Time 236 | Arrival Time 9 | Turn Around Time 53885
Process 214 | Waiting Time 53885 | Burst Time 248 | Arrival Time 9 | Turn Around Time 54133
Process 215 | Waiting Time 54133 | Burst Time 295 | Arrival Time 9 | Turn Around Time 54428
Process 216 | Waiting Time 54428 | Burst Time 305 | Arrival Time 9 | Turn Around Time 54733
Process 217 | Waiting Time 54733 | Burst Time 188 | Arrival Time 9 | Turn Around Time 54921
Process 218 | Waiting Time 54921 | Burst Time 327 | Arrival Time 9 | Turn Around Time 55248
Process 219 | Waiting Time 55248 | Burst Time 247 | Arrival Time 9 | Turn Around Time 55495
Process 220 | Waiting Time 55495 | Burst Time 205 | Arrival Time 9 | Turn Around Time 55700
Process 221 | Waiting Time 55700 | Burst Time 247 | Arrival Time 9 | Turn Around Time 55947
Process 222 | Waiting Time 55947 | Burst Time 246 | Arrival Time 9 | Turn Around Time 56193
Process 223 | Waiting Time 56193 | Burst Time 297 | Arrival Time 9 | Turn Around Time 56490
Process 224 | Waiting Time 56490 | Burst Time 261 | Arrival Time 9 | Turn Around Time 56751
Process 225 | Waiting Time 56751 | Burst Time 176 | Arrival Time 9 | Turn Around Time 56927
Process 226 | Waiting Time 56927 | Burst Time 280 | Arrival Time 9 | Turn Around Time 57207
Process 227 | Waiting Time 57207 | Burst Time 227 | Arrival Time 9 | Turn Around Time 57434
Process 228 | Waiting Time 57434 | Burst Time 206 | Arrival Time 9 | Turn Around Time 57640
Process 229 | Waiting Time 57640 | Burst Time 171 | Arrival Time 9 | Turn Around Time 57811
Process 230 | Waiting Time 57811 | Burst Time 269 | Arrival Time 9 | Turn Around Time 58080
Process 231 | Waiting Time 58079 | Burst Time 243 | Arrival Time 10 | Turn Around Time 58322
Process 232 | Waiting Time 58322 | Burst Time 291 | Arrival Time 10 | Turn Around Time 58613
Process 233 | Waiting Time 58613 | Burst Time 274 | Arrival Time 10 | Turn Around Time 58887
Process 234 | Waiting Time 58887 | Burst Time 177 | Arrival Time 10 | Turn Around Time 59064
Process 235 | Waiting Time 59064 | Burst Time 288 | Arrival Time 10 | Turn Around Time 59352
Process 236 | Waiting Time 59352 | Burst Time 339 | Arrival Time 10 | Turn Around Time 59691
Process 237 | Waiting Time 59691 | Burst Time 234 | Arrival Time 10 | Turn Around Time 59925
Process 238 | Waiting Time 59925 | Burst Time 280 | Arrival Time 10 | Turn Around Time 60205
Process 239 | Waiting Time 60205 | Burst Time 294 | Arrival Time 10 | Turn Around Time 60499
Process 240 | Waiting Time 60499 | Burst Time 206 | Arrival Time 10 | Turn Around Time 60705
Process 241 | Waiting Time 60705 | Burst Time 254 | Arrival Time 10 | Turn Around Time 60959
Process 242 | Waiting Time 60959 | Burst Time 220 | Arrival Time 10 | Turn Around Time 61179
Process 243 | Waiting Time 61179 | Burst Time 238 | Arrival Time 10 | Turn Around Time 61417
Process 244 | Waiting Time 61417 | Burst Time 300 | Arrival Time 10 | Turn Around Time 61717
Process 245 | Waiting Time 61717 | Burst Time 208 | Arrival Time 10 | Turn Around Time 61925
Process 246 | Waiting Time 61925 | Burst Time 232 | Arrival Time 10 | Turn Around Time 62157
Process 247 | Waiting Time 62157 | Burst Time 277 | Arrival Time 10 | Turn Around Time 62434
Process 248 | Waiting Time 62434 | Burst Time 259 | Arrival Time 10 | Turn Around Time 62693
Process 249 | Waiting Time 62693 | Burst Time 305 | Arrival Time 10 | Turn Around Time 62998
Process 250 | Waiting Time 62998 | Burst Time 285 | Arrival Time 10 | Turn Around Time 63283
Process 251 | Waiting Time 63283 | Burst Time 219 | Arrival Time 10 | Turn Around Time 63502
Process 252 | Waiting Time 63502 | Burst Time 232 | Arrival Time 10 | Turn Around Time 63734
Process 253 | Waiting Time 63734 | Burst Time 238 | Arrival Time 10 | Turn Around Time 63972
Process 254 | Waiting Time 63972 | Burst Time 168 | Arrival Time 10 | Turn Around Time 64140
Process 255 | Waiting Time 64140 | Burst Time 158 | Arrival Time 10 | Turn Around Time 64298
Process 256 | Waiting Time 64298 | Burst Time 227 | Arrival Time 10 | Turn Around Time 64525
Process 257 | Waiting Time 64525 | Burst Time 249 | Arrival Time 10 | Turn Around Time 64774
Process 258 | Waiting Time 64774 | Burst Time 248 | Arrival Time 10 | Turn Around Time 65022
Process 259 | Waiting Time 65022 | Burst Time 239 | Arrival Time 10 | Turn Around Time 65261
Process 260 | Waiting Time 65261 | Burst Time 326 | Arrival Time 10 | Turn Around Time 65587
Process 261 | Waiting Time 65587 | Burst Time 194 | Arrival Time 10 | Turn Around Time 65781
Process 262 | Waiting Time 65781 | Burst Time 239 | Arrival Time 10 | Turn Around Time 66020
Process 263 | Waiting Time 66020 | Burst Time 272 | Arrival Time 10 | Turn Around Time 66292
Process 264 | Waiting Time 66292 | Burst Time 208 | Arrival Time 10 | Turn Around Time 66500
Process 265 | Waiting Time 66499 | Burst Time 195 | Arrival Time 11 | Turn Around Time 66694
Process 266 | Waiting Time 66694 | Burst Time 251 | Arrival Time 11 | Turn Around Time 66945
Process 267 | Waiting Time 66945 | Burst Time 265 | Arrival Time 11 | Turn Around Time 67210
Process 268 | Waiting Time 67210 | Burst Time 207 | Arrival Time 11 | Turn Around Time 67417
Process 269 | Waiting Time 67417 | Burst Time 287 | Arrival Time 11 | Turn Around Time 67704
Process 270 | Waiting Time 67704 | Burst Time 359 | Arrival Time 11 | Turn Around Time 68063
Process 271 | Waiting Time 68063 | Burst Time 284 | Arrival Time 11 | Turn Around Time 68347
Process 272 | Waiting Time 68347 | Burst Time 281 | Arrival Time 11 | Turn Around Time 68628
Process 273 | Waiting Time 68628 | Burst Time 245 | Arrival Time 11 | Turn Around Time 68873
Process 274 | Waiting Time 68873 | Burst Time 267 | Arrival Time 11 | Turn Around Time 69140
Process 275 | Waiting Time 69140 | Burst Time 254 | Arrival Time 11 | Turn Around Time 69394
Process 276 | Waiting Time 69394 | Burst Time 226 | Arrival Time 11 | Turn Around Time 69620
Process 277 | Waiting Time 69620 | Burst Time 233 | Arrival Time 11 | Turn Around Time 69853
Process 278 | Waiting Time 69853 | Burst Time 269 | Arrival Time 11 | Turn Around Time 70122
Process 279 | Waiting Time 70122 | Burst Time 244 | Arrival Time 11 | Turn Around Time 70366
Process 280 | Waiting Time 70366 | Burst Time 320 | Arrival Time 11 | Turn Around Time 70686
Process 281 | Waiting Time 70686 | Burst Time 237 | Arrival Time 11 | Turn Around Time 70923
Process 282 | Waiting Time 70923 | Burst Time 242 | Arrival Time 11 | Turn Around Time 71165
Process 283 | Waiting Time 71165 | Burst Time 277 | Arrival Time 11 | Turn Around Time 71442
Process 284 | Waiting Time 71442 | Burst Time 246 | Arrival Time 11 | Turn Around Time 71688
Process 285 | Waiting Time 71688 | Burst Time 299 | Arrival Time 11 | Turn Around Time 71987
Process 286 | Waiting Time 71987 | Burst Time 281 | Arrival Time 11 | Turn Around Time 72268
Process 287 | Waiting Time 72268 | Burst Time 225 | Arrival Time 11 | Turn Around Time 72493
Process 288 | Waiting Time 72493 | Burst Time 226 | Arrival Time 11 | Turn Around Time 72719
Process 289 | Waiting Time 72719 | Burst Time 224 | Arrival Time 11 | Turn Around Time 72943
Process 290 | Waiting Time 72943 | Burst Time 266 | Arrival Time 11 | Turn Around Time 73209
Process 291 | Waiting Time 73209 | Burst Time 271 | Arrival Time 11 | Turn Around Time 73480
Process 292 | Waiting Time 73479 | Burst Time 223 | Arrival Time 12 | Turn Around Time 73702
